user_id,session_id,label,key_index,inter_key_ms,dwell_ms,is_backspace,is_error
user_003,user_003_s01,0,29,288.33,138.18,0,0
user_003,user_003_s01,0,30,242.88,152.72,0,0
user_003,user_003_s01,0,31,248.42,144.87,0,0
user_003,user_003_s01,0,32,251.79,146.19,0,0
user_003,user_003_s01,0,33,299.25,138.39,0,0
user_003,user_003_s01,0,34,197.33,124.76,0,0
user_003,user_003_s01,0,35,210.0,175.94,0,0
user_003,user_003_s01,0,36,210.92,170.47,0,0
user_003,user_003_s01,0,37,255.02,174.04,0,0
user_003,user_003_s01,0,38,276.85,133.95,0,0
user_003,user_003_s01,0,39,211.71,131.27,0,0
user_003,user_003_s01,0,40,304.79,136.3,0,0
user_003,user_003_s01,0,41,1346.07,164.33,0,0
user_003,user_003_s01,0,42,281.49,144.1,0,0
user_003,user_003_s01,0,43,314.85,133.88,0,0
user_003,user_003_s01,0,44,218.94,150.96,1,0
user_003,user_003_s01,0,45,220.06,130.24,0,0
user_003,user_003_s01,0,46,286.23,118.59,0,0
user_003,user_003_s01,0,47,820.21,146.54,0,0
user_003,user_003_s01,0,48,219.98,134.39,0,0
user_003,user_003_s01,0,49,329.08,143.85,0,0
user_003,user_003_s01,0,50,276.07,93.57,0,0
user_003,user_003_s01,0,51,295.06,127.31,0,0
user_003,user_003_s01,0,52,230.28,143.26,0,0
user_003,user_003_s01,0,53,341.07,115.56,0,0
user_003,user_003_s01,0,54,254.67,116.2,0,0
user_003,user_003_s01,0,55,309.97,144.84,0,0
user_003,user_003_s01,0,56,234.58,157.31,0,0
user_003,user_003_s01,0,57,269.95,127.32,0,0
user_003,user_003_s01,0,58,288.26,139.17,0,0
user_003,user_003_s01,0,59,355.92,139.61,0,0
user_003,user_003_s01,0,60,241.32,114.7,0,0
user_003,user_003_s01,0,61,683.78,166.39,0,0
user_003,user_003_s01,0,62,289.87,140.66,0,0
user_003,user_003_s01,0,63,195.43,140.86,0,0
user_003,user_003_s01,0,64,159.69,151.13,0,0
user_003,user_003_s01,0,65,215.15,114.74,0,0
user_003,user_003_s01,0,66,307.53,161.42,0,0
user_003,user_003_s01,0,67,342.79,163.88,0,0
user_003,user_003_s01,0,68,218.58,146.75,0,0
user_003,user_003_s01,0,69,204.75,152.81,0,0
user_003,user_003_s01,0,70,334.24,137.97,0,0
user_003,user_003_s01,0,71,235.4,160.36,0,0
user_003,user_003_s01,0,72,244.51,128.62,0,0
user_003,user_003_s01,0,73,330.68,143.5,0,0
user_003,user_003_s01,0,74,322.94,144.62,0,0
user_003,user_003_s01,0,75,305.97,143.38,0,0
user_003,user_003_s01,0,76,181.47,164.23,0,0
user_003,user_003_s01,0,77,202.79,185.3,0,0
user_003,user_003_s01,0,78,314.74,142.04,0,0
user_003,user_003_s01,0,79,276.97,152.96,0,0
user_003,user_003_s01,0,80,225.41,129.0,0,1
user_003,user_003_s01,0,81,245.8,163.53,0,0
user_003,user_003_s01,0,82,314.3,134.37,0,0
user_003,user_003_s01,0,83,333.9,203.31,0,0
user_003,user_003_s01,0,84,261.73,112.66,0,0
user_003,user_003_s01,0,85,229.68,184.53,0,0
user_003,user_003_s01,0,86,249.05,162.77,0,0
user_003,user_003_s01,0,87,1654.13,122.98,0,0
user_003,user_003_s01,0,88,324.3,187.77,0,0
user_003,user_003_s01,0,89,271.15,126.63,0,0
user_003,user_003_s01,0,90,237.09,138.19,0,0
user_003,user_003_s01,0,91,312.97,119.7,0,0
user_003,user_003_s01,0,92,338.39,141.35,0,0
user_003,user_003_s01,0,93,193.61,143.11,0,0
user_003,user_003_s01,0,94,1439.49,159.73,0,0
user_003,user_003_s01,0,95,316.41,190.01,0,0
user_003,user_003_s01,0,96,265.48,134.45,0,0
user_003,user_003_s01,0,97,239.02,92.29,0,0
user_003,user_003_s01,0,98,270.73,156.31,0,0
user_003,user_003_s01,0,99,279.46,133.75,0,0
user_003,user_003_s01,0,100,208.98,178.34,0,0
user_003,user_003_s01,0,101,266.28,143.46,0,0
user_003,user_003_s01,0,102,279.3,129.82,0,0
user_003,user_003_s01,0,103,238.91,125.04,0,0
user_003,user_003_s01,0,104,225.33,155.83,0,0
user_003,user_003_s01,0,105,236.7,138.93,0,0
user_003,user_003_s01,0,106,216.32,171.74,0,0
user_003,user_003_s01,0,107,302.04,140.14,0,0
user_003,user_003_s01,0,108,215.72,170.74,1,0
user_003,user_003_s01,0,109,270.91,118.13,0,0
user_003,user_003_s01,0,110,244.4,111.38,1,0
user_003,user_003_s01,0,111,228.78,159.72,0,0
user_003,user_003_s01,0,112,326.55,135.36,0,0
user_003,user_003_s01,0,113,255.86,139.15,0,0
user_003,user_003_s01,0,114,230.51,125.05,0,0
user_003,user_003_s01,0,115,226.0,123.67,0,0
user_003,user_003_s01,0,116,277.97,156.07,1,0
user_003,user_003_s01,0,117,300.91,143.75,0,0
user_003,user_003_s01,0,118,321.81,124.15,0,0
user_003,user_003_s01,0,119,254.12,158.99,0,0
user_003,user_003_s01,0,120,251.29,166.22,0,0
user_003,user_003_s01,0,121,782.38,142.06,0,0
user_003,user_003_s01,0,122,269.88,162.99,0,0
user_003,user_003_s01,0,123,225.68,125.25,0,0
user_003,user_003_s01,0,124,330.83,154.97,0,0
user_003,user_003_s01,0,125,263.06,147.15,0,0
user_003,user_003_s01,0,126,287.18,129.21,0,0
user_003,user_003_s01,0,127,1578.34,182.75,0,0
user_003,user_003_s02,0,0,257.99,155.65,0,0
user_003,user_003_s02,0,1,205.0,121.9,0,0
user_003,user_003_s02,0,2,271.14,122.18,0,0
user_003,user_003_s02,0,3,301.07,163.69,0,0
user_003,user_003_s02,0,4,202.83,145.01,0,0
user_003,user_003_s02,0,5,235.96,145.67,1,0
user_003,user_003_s02,0,6,275.49,149.49,0,0
user_003,user_003_s02,0,7,251.02,136.44,0,0
user_003,user_003_s02,0,8,186.75,111.16,0,0
user_003,user_003_s02,0,9,230.58,142.95,0,0
user_003,user_003_s02,0,10,229.02,137.88,0,0
user_003,user_003_s02,0,11,243.3,122.06,0,0
user_003,user_003_s02,0,12,245.31,117.73,0,0
user_003,user_003_s02,0,13,325.02,137.35,0,0
user_003,user_003_s02,0,14,241.51,112.67,0,0
user_003,user_003_s02,0,15,170.47,135.53,0,0
user_003,user_003_s02,0,16,255.61,133.26,0,0
user_003,user_003_s02,0,17,333.57,135.98,0,0
user_003,user_003_s02,0,18,243.46,145.81,0,0
user_003,user_003_s02,0,19,230.7,149.93,0,0
user_003,user_003_s02,0,20,236.96,124.83,0,0
user_003,user_003_s02,0,21,278.81,154.6,0,0
user_003,user_003_s02,0,22,236.76,134.1,0,0
user_003,user_003_s02,0,23,180.0,171.23,0,0
user_003,user_003_s02,0,24,219.71,127.21,0,0
user_003,user_003_s02,0,25,248.28,107.89,0,0
user_003,user_003_s02,0,26,276.53,153.92,0,0
user_003,user_003_s02,0,27,223.9,146.24,0,0
user_003,user_003_s02,0,28,237.38,160.85,0,0
user_003,user_003_s02,0,29,253.44,144.06,0,0
user_003,user_003_s02,0,30,214.73,182.28,0,0
user_003,user_003_s02,0,31,247.0,134.67,0,0
user_003,user_003_s02,0,32,273.31,157.92,0,0
user_003,user_003_s02,0,33,195.48,128.34,0,0
user_003,user_003_s02,0,34,265.74,147.48,0,0
user_003,user_003_s02,0,35,200.01,150.99,0,0
user_003,user_003_s02,0,36,200.95,153.9,0,0
user_003,user_003_s02,0,37,220.13,152.84,0,0
user_003,user_003_s02,0,38,315.58,77.3,0,0
user_003,user_003_s02,0,39,170.6,136.93,0,0
user_003,user_003_s02,0,40,229.49,127.4,0,0
user_003,user_003_s02,0,41,750.81,131.11,0,0
user_003,user_003_s02,0,42,306.25,132.89,0,0
user_003,user_003_s02,0,43,342.99,156.63,0,0
user_003,user_003_s02,0,44,231.46,142.04,0,0
user_003,user_003_s02,0,45,276.7,128.67,0,0
user_003,user_003_s02,0,46,246.87,110.59,0,0
user_003,user_003_s02,0,47,246.57,167.09,0,0
user_003,user_003_s02,0,48,264.18,126.04,0,0
user_003,user_003_s02,0,49,176.71,135.77,0,0
user_003,user_003_s02,0,50,249.07,178.49,0,0
user_003,user_003_s02,0,51,272.53,126.55,0,0
user_003,user_003_s02,0,52,210.86,133.04,0,0
user_003,user_003_s02,0,53,272.85,142.6,0,0
user_003,user_003_s02,0,54,169.98,108.0,0,0
user_003,user_003_s02,0,55,255.72,105.81,0,0
user_003,user_003_s02,0,56,314.49,129.16,0,0
user_003,user_003_s02,0,57,241.03,129.81,0,0
user_003,user_003_s02,0,58,205.29,140.75,0,0
user_003,user_003_s02,0,59,1102.71,119.82,0,0
user_003,user_003_s02,0,60,269.7,146.4,0,0
user_003,user_003_s02,0,61,294.99,97.63,0,0
user_003,user_003_s02,0,62,248.68,136.9,0,0
user_003,user_003_s02,0,63,229.5,145.01,0,0
user_003,user_003_s02,0,64,160.45,144.41,0,0
user_003,user_003_s02,0,65,257.16,135.16,0,0
user_003,user_003_s02,0,66,218.88,125.8,0,0
user_003,user_003_s02,0,67,221.59,134.61,0,0
user_003,user_003_s02,0,68,327.39,161.46,0,0
user_003,user_003_s02,0,69,166.54,126.94,0,0
user_003,user_003_s02,0,70,172.84,156.64,0,0
user_003,user_003_s02,0,71,262.21,159.63,0,0
user_003,user_003_s02,0,72,233.19,105.55,1,0
user_003,user_003_s02,0,73,226.91,135.81,0,0
user_003,user_003_s02,0,74,264.15,119.82,0,0
user_003,user_003_s02,0,75,263.36,109.96,0,0
user_003,user_003_s02,0,76,205.5,153.14,0,0
user_003,user_003_s02,0,77,223.48,147.14,0,0
user_003,user_003_s02,0,78,253.65,143.19,0,0
user_003,user_003_s02,0,79,259.18,117.79,0,0
user_003,user_003_s02,0,80,274.06,142.19,0,0
user_003,user_003_s02,0,81,223.88,113.56,0,0
user_003,user_003_s02,0,82,267.65,139.68,0,0
user_003,user_003_s02,0,83,296.05,125.77,0,0
user_003,user_003_s02,0,84,253.53,158.01,0,0
user_003,user_003_s02,0,85,246.48,131.39,0,0
user_003,user_003_s02,0,86,240.24,142.58,0,0
user_003,user_003_s02,0,87,222.27,142.62,0,0
user_003,user_003_s02,0,88,207.18,136.8,0,0
user_003,user_003_s02,0,89,237.29,140.21,0,0
user_003,user_003_s02,0,90,272.54,143.95,0,0
user_003,user_003_s02,0,91,209.48,121.35,0,0
user_003,user_003_s02,0,92,247.77,145.81,0,0
user_003,user_003_s02,0,93,242.31,154.49,0,0
user_003,user_003_s02,0,94,334.99,145.71,0,0
user_003,user_003_s02,0,95,285.34,131.56,0,0
user_003,user_003_s02,0,96,284.57,141.51,0,0
user_003,user_003_s02,0,97,294.62,131.38,0,0
user_003,user_003_s02,0,98,225.64,135.99,0,0
user_003,user_003_s02,0,99,316.11,115.87,0,0
user_003,user_003_s02,0,100,1575.39,164.21,0,0
user_003,user_003_s02,0,101,249.22,174.66,0,0
user_003,user_003_s02,0,102,194.15,124.98,0,0
user_003,user_003_s02,0,103,232.42,153.03,0,0
user_003,user_003_s02,0,104,1407.06,165.67,0,0
user_003,user_003_s02,0,105,239.64,120.2,0,0
user_003,user_003_s02,0,106,224.2,97.6,0,0
user_003,user_003_s02,0,107,232.57,166.78,0,0
user_003,user_003_s02,0,108,186.1,138.03,0,0
user_003,user_003_s02,0,109,284.43,128.45,0,0
user_003,user_003_s02,0,110,279.21,139.12,0,0
user_003,user_003_s02,0,111,330.84,131.28,0,0
user_003,user_003_s02,0,112,329.51,193.94,0,0
user_003,user_003_s02,0,113,258.67,128.24,0,0
user_003,user_003_s02,0,114,299.48,144.39,0,0
user_003,user_003_s02,0,115,263.62,162.55,0,0
user_003,user_003_s02,0,116,231.21,162.46,0,0
user_003,user_003_s02,0,117,238.23,158.86,0,0
user_003,user_003_s02,0,118,281.39,130.21,0,0
user_003,user_003_s02,0,119,443.7,135.36,0,0
user_003,user_003_s02,0,120,306.24,97.29,0,0
user_003,user_003_s02,0,121,1318.53,136.82,0,0
user_003,user_003_s02,0,122,274.09,138.84,0,0
user_003,user_003_s02,0,123,273.67,152.19,0,0
user_003,user_003_s02,0,124,796.28,172.03,0,0
user_003,user_003_s02,0,125,286.92,151.62,0,0
user_003,user_003_s02,0,126,244.0,158.38,0,0
user_003,user_003_s02,0,127,203.72,137.9,0,0
user_003,user_003_s02,0,128,856.07,162.4,0,0
user_003,user_003_s02,0,129,280.28,138.44,0,0
user_003,user_003_s02,0,130,244.46,159.7,0,0
user_003,user_003_s02,0,131,265.9,153.37,0,0
user_003,user_003_s02,0,132,296.54,145.62,0,0
user_003,user_003_s02,0,133,248.88,109.22,0,0
user_003,user_003_s02,0,134,230.28,158.81,0,0
user_003,user_003_s02,0,135,217.94,145.34,0,0
user_003,user_003_s03,1,0,404.13,207.09,0,0
user_003,user_003_s03,1,1,583.24,210.87,0,0
user_003,user_003_s03,1,2,1019.18,235.41,0,0
user_003,user_003_s03,1,3,360.11,215.67,1,0
user_003,user_003_s03,1,4,264.42,258.45,0,0
user_003,user_003_s03,1,5,408.89,250.84,0,0
user_003,user_003_s03,1,6,327.24,200.71,0,0
user_003,user_003_s03,1,7,270.24,248.19,0,0
user_003,user_003_s03,1,8,445.4,196.44,0,0
user_003,user_003_s03,1,9,379.03,190.11,0,0
user_003,user_003_s03,1,10,809.0,163.65,0,0
user_003,user_003_s03,1,11,268.64,256.19,0,0
user_003,user_003_s03,1,12,397.18,196.91,0,0
user_003,user_003_s03,1,13,224.47,118.89,1,0
user_003,user_003_s03,1,14,398.99,227.88,0,0
user_003,user_003_s03,1,15,501.23,191.98,0,0
user_003,user_003_s03,1,16,439.41,196.96,1,0
user_003,user_003_s03,1,17,977.29,199.34,0,0
user_003,user_003_s03,1,18,403.3,195.57,0,0
user_003,user_003_s03,1,19,263.01,308.26,1,0
user_003,user_003_s03,1,20,390.61,269.09,0,0
user_003,user_003_s03,1,21,348.03,233.66,0,0
user_003,user_003_s03,1,22,282.52,216.82,0,0
user_003,user_003_s03,1,23,435.42,249.45,0,0
user_003,user_003_s03,1,24,196.28,216.9,0,0
user_003,user_003_s03,1,25,269.06,237.95,0,1
user_003,user_003_s03,1,26,1079.41,228.47,0,0
user_003,user_003_s03,1,27,331.67,212.66,1,0
user_003,user_003_s03,1,28,497.54,242.52,0,0
user_003,user_003_s03,1,29,447.42,192.49,0,0
user_003,user_003_s03,1,30,387.76,210.09,0,0
user_003,user_003_s03,1,31,383.43,171.92,0,0
user_003,user_003_s03,1,32,377.0,176.17,0,0
user_003,user_003_s03,1,33,504.2,114.93,0,0
user_003,user_003_s03,1,34,211.15,224.73,0,0
user_003,user_003_s03,1,35,449.01,234.84,0,0
user_003,user_003_s03,1,36,331.36,247.86,0,0
user_003,user_003_s03,1,37,424.32,167.4,0,0
user_003,user_003_s03,1,38,424.76,224.12,0,0
user_003,user_003_s03,1,39,445.49,207.92,0,0
user_003,user_003_s03,1,40,523.67,235.07,0,0
user_003,user_003_s03,1,41,252.03,183.99,0,0
user_003,user_003_s03,1,42,470.52,195.58,0,0
user_003,user_003_s03,1,43,1671.37,150.81,0,0
user_003,user_003_s03,1,44,335.71,181.58,0,0
user_003,user_003_s03,1,45,565.06,208.06,0,0
user_003,user_003_s03,1,46,442.61,214.35,0,0
user_003,user_003_s03,1,47,339.72,145.95,0,1
user_003,user_003_s03,1,48,466.09,189.13,0,0
user_003,user_003_s03,1,49,373.84,213.84,0,0
user_003,user_003_s03,1,50,338.28,259.72,0,0
user_003,user_003_s03,1,51,322.36,176.87,1,0
user_003,user_003_s03,1,52,1284.49,225.97,0,0
user_003,user_003_s03,1,53,321.64,187.29,0,0
user_003,user_003_s03,1,54,392.37,191.55,0,0
user_003,user_003_s03,1,55,459.63,175.67,1,0
user_003,user_003_s03,1,56,1402.54,169.54,0,0
user_003,user_003_s03,1,57,993.03,190.48,0,0
user_003,user_003_s03,1,58,379.29,246.48,0,0
user_003,user_003_s03,1,59,502.11,180.18,0,0
user_003,user_003_s03,1,60,467.84,174.45,0,0
user_003,user_003_s03,1,61,518.31,215.63,0,1
user_003,user_003_s03,1,62,559.39,208.14,0,0
user_003,user_003_s03,1,63,216.15,205.43,0,1
user_003,user_003_s03,1,64,402.46,217.28,0,0
user_003,user_003_s03,1,65,367.79,170.82,0,1
user_003,user_003_s03,1,66,852.33,174.89,0,0
user_003,user_003_s03,1,67,341.54,244.21,0,0
user_003,user_003_s03,1,68,328.12,202.58,0,0
user_003,user_003_s03,1,69,1615.32,229.88,0,0
user_003,user_003_s03,1,70,387.03,252.96,0,0
user_003,user_003_s03,1,71,463.95,239.05,0,0
user_003,user_003_s03,1,72,332.69,157.57,0,0
user_003,user_003_s03,1,73,347.88,203.66,0,0
user_003,user_003_s03,1,74,313.9,246.22,0,0
user_003,user_003_s03,1,75,286.66,227.17,0,1
user_003,user_003_s03,1,76,1594.69,214.71,0,0
user_003,user_003_s03,1,77,409.63,147.65,0,0
user_003,user_003_s03,1,78,493.68,185.27,0,0
user_003,user_003_s03,1,79,268.48,210.49,0,0
user_003,user_003_s03,1,80,375.29,155.51,0,0
user_003,user_003_s03,1,81,486.39,237.13,0,0
user_003,user_003_s03,1,82,269.7,203.62,0,0
user_003,user_003_s03,1,83,1384.21,135.14,0,0
user_003,user_003_s03,1,84,337.72,187.11,0,0
user_003,user_003_s03,1,85,443.48,197.41,0,0
user_003,user_003_s03,1,86,358.03,203.17,1,0
user_003,user_003_s03,1,87,420.25,260.15,1,0
user_003,user_003_s03,1,88,526.01,229.22,0,1
user_003,user_003_s03,1,89,967.31,157.73,0,0
user_003,user_003_s03,1,90,469.69,153.17,0,0
user_003,user_003_s03,1,91,403.33,198.13,0,1
user_003,user_003_s03,1,92,745.99,212.58,1,0
user_003,user_003_s03,1,93,364.69,244.44,0,0
user_003,user_003_s03,1,94,1734.3,271.56,0,0
user_003,user_003_s03,1,95,248.28,273.56,0,0
user_003,user_003_s03,1,96,420.28,191.68,0,0
user_003,user_003_s03,1,97,438.57,242.31,0,0
user_003,user_003_s03,1,98,452.77,223.6,0,1
user_003,user_003_s03,1,99,509.53,167.83,0,0
user_003,user_003_s03,1,100,465.78,138.52,0,0
user_003,user_003_s03,1,101,728.31,213.24,0,0
user_003,user_003_s03,1,102,342.2,152.96,0,0
user_003,user_003_s03,1,103,455.19,176.63,0,0
user_003,user_003_s03,1,104,413.91,182.76,0,0
user_003,user_003_s03,1,105,376.44,215.99,0,0
user_003,user_003_s03,1,106,935.31,255.04,0,0
user_003,user_003_s03,1,107,329.29,208.41,0,0
user_003,user_003_s03,1,108,431.66,188.13,0,0
user_003,user_003_s03,1,109,198.72,131.88,0,0
user_003,user_003_s03,1,110,162.95,224.8,0,0
user_003,user_003_s03,1,111,441.83,208.99,0,0
user_003,user_003_s03,1,112,329.03,187.73,0,0
user_003,user_003_s03,1,113,421.15,250.83,0,0
user_003,user_003_s03,1,114,523.03,164.15,0,0
user_003,user_003_s03,1,115,1368.84,182.76,0,0
user_003,user_003_s03,1,116,224.58,198.93,0,0
user_003,user_003_s03,1,117,352.67,187.27,0,1
user_003,user_003_s03,1,118,315.12,228.2,0,0
user_003,user_003_s03,1,119,375.75,225.0,0,0
user_003,user_003_s03,1,120,427.54,246.59,0,0
user_003,user_003_s03,1,121,408.11,226.42,0,0
user_003,user_003_s03,1,122,382.33,203.7,1,0
user_003,user_003_s03,1,123,1813.26,195.45,0,0
user_003,user_003_s03,1,124,439.74,224.69,0,0
user_003,user_003_s03,1,125,361.4,200.94,0,0
user_003,user_003_s03,1,126,436.48,209.68,0,1
user_003,user_003_s03,1,127,235.98,226.69,1,0
user_003,user_003_s03,1,128,475.88,213.04,0,0
user_003,user_003_s03,1,129,380.12,219.29,0,0
user_003,user_003_s03,1,130,267.69,178.86,0,0
user_003,user_003_s03,1,131,339.77,257.58,1,0
user_003,user_003_s03,1,132,473.47,167.25,0,0
user_003,user_003_s03,1,133,307.5,224.09,0,1
user_003,user_003_s03,1,134,415.83,190.08,0,0
user_003,user_003_s03,1,135,458.87,247.75,0,0
user_003,user_003_s03,1,136,380.33,240.44,0,0
user_003,user_003_s03,1,137,298.59,207.87,0,0
user_003,user_003_s03,1,138,372.2,265.12,0,0
user_003,user_003_s03,1,139,765.56,201.05,0,0
user_003,user_003_s03,1,140,1507.04,240.37,0,0
user_003,user_003_s03,1,141,276.28,181.24,1,0
user_003,user_003_s03,1,142,373.77,222.84,0,0
user_003,user_003_s03,1,143,261.38,173.65,0,0
user_003,user_003_s03,1,144,385.75,208.66,0,0
user_003,user_003_s03,1,145,482.23,206.05,0,0
user_003,user_003_s03,1,146,1219.77,240.25,0,0
user_003,user_003_s03,1,147,263.58,183.28,0,0
user_003,user_003_s03,1,148,316.84,320.97,0,0
user_003,user_003_s03,1,149,456.48,157.12,0,1
user_003,user_003_s03,1,150,1522.53,216.51,0,0
user_003,user_003_s03,1,151,321.52,218.53,0,0
user_003,user_003_s03,1,152,333.35,227.73,0,0
user_003,user_003_s03,1,153,385.64,188.99,0,0
user_003,user_003_s03,1,154,706.16,216.83,0,0
user_003,user_003_s03,1,155,426.38,187.19,0,0
user_003,user_003_s03,1,156,477.65,276.83,0,0
user_003,user_003_s03,1,157,1607.12,184.59,0,0
user_003,user_003_s03,1,158,247.6,202.5,0,0
user_003,user_003_s03,1,159,507.95,183.55,1,0
user_003,user_003_s03,1,160,398.25,178.51,0,0
user_003,user_003_s03,1,161,443.26,156.42,0,0
user_003,user_003_s03,1,162,256.62,232.66,0,0
user_003,user_003_s03,1,163,256.95,183.2,0,0
user_003,user_003_s03,1,164,416.15,178.63,0,0
user_003,user_003_s03,1,165,472.55,172.52,0,0
user_003,user_003_s03,1,166,1381.48,219.14,0,0
user_003,user_003_s03,1,167,368.72,208.74,0,0
user_003,user_003_s03,1,168,232.15,208.91,0,1
user_003,user_003_s03,1,169,313.58,179.94,0,0
user_003,user_003_s03,1,170,354.45,223.95,1,0
user_003,user_003_s03,1,171,423.02,183.59,0,0
user_003,user_003_s03,1,172,1540.08,210.52,0,0
user_003,user_003_s03,1,173,499.47,202.8,0,0
user_003,user_003_s03,1,174,362.4,145.85,0,0
user_003,user_003_s03,1,175,497.08,282.55,0,0
user_003,user_003_s03,1,176,442.32,229.08,0,0
user_003,user_003_s03,1,177,456.44,214.57,0,0
user_003,user_003_s03,1,178,563.82,220.37,0,0
user_003,user_003_s03,1,179,306.22,283.42,1,0
user_003,user_003_s03,1,180,390.53,249.75,0,0
user_003,user_003_s03,1,181,287.0,220.77,0,0
user_003,user_003_s04,0,0,288.48,133.98,0,0
user_003,user_003_s04,0,1,305.84,138.69,0,0
user_003,user_003_s04,0,2,274.95,111.11,0,0
user_003,user_003_s04,0,3,222.49,153.42,0,0
user_003,user_003_s04,0,4,256.46,149.06,0,0
user_003,user_003_s04,0,5,294.84,118.7,0,0
user_003,user_003_s04,0,6,298.97,159.32,1,0
user_003,user_003_s04,0,7,335.37,174.32,0,0
user_003,user_003_s04,0,8,245.44,134.39,0,0
user_003,user_003_s04,0,9,277.72,132.12,0,1
user_003,user_003_s04,0,10,261.0,167.85,0,0
user_003,user_003_s04,0,11,343.52,154.49,0,0
user_003,user_003_s04,0,12,284.8,144.34,0,0
user_003,user_003_s04,0,13,285.7,162.23,0,0
user_003,user_003_s04,0,14,265.4,152.05,0,0
user_003,user_003_s04,0,15,256.49,173.78,0,0
user_003,user_003_s04,0,16,198.9,146.58,0,0
user_003,user_003_s04,0,17,207.73,154.92,0,0
user_003,user_003_s04,0,18,275.5,167.56,0,0
user_003,user_003_s04,0,19,269.63,100.82,0,0
user_003,user_003_s04,0,20,275.76,168.25,0,0
user_003,user_003_s04,0,21,311.38,137.39,0,1
user_003,user_003_s04,0,22,271.45,156.31,0,0
user_003,user_003_s04,0,23,250.69,178.22,0,0
user_003,user_003_s04,0,24,257.2,141.14,0,0
user_003,user_003_s04,0,25,278.56,138.32,0,0
user_003,user_003_s04,0,26,249.2,145.86,0,0
user_003,user_003_s04,0,27,317.17,119.56,0,0
user_003,user_003_s04,0,28,266.55,188.29,0,0
user_003,user_003_s04,0,29,278.92,146.09,0,0
user_003,user_003_s04,0,30,228.65,177.87,0,0
user_003,user_003_s04,0,31,317.19,140.62,0,0
user_003,user_003_s04,0,32,334.8,147.53,0,0
user_003,user_003_s04,0,33,202.93,164.67,0,0
user_003,user_003_s04,0,34,285.95,126.15,0,0
user_003,user_003_s04,0,35,262.0,144.96,0,0
user_003,user_003_s04,0,36,280.45,163.96,0,0
user_003,user_003_s04,0,37,288.36,142.88,0,0
user_003,user_003_s04,0,38,161.9,137.8,0,0
user_003,user_003_s04,0,39,302.82,167.89,0,0
user_003,user_003_s04,0,40,319.43,173.27,0,0
user_003,user_003_s04,0,41,324.72,176.26,0,0
user_003,user_003_s04,0,42,222.63,134.19,0,0
user_003,user_003_s04,0,43,265.62,135.99,0,0
user_003,user_003_s04,0,44,241.72,138.02,0,0
user_003,user_003_s04,0,45,176.95,160.42,0,0
user_003,user_003_s04,0,46,237.88,124.37,0,0
user_003,user_003_s04,0,47,216.06,125.43,0,0
user_003,user_003_s04,0,48,282.82,133.45,0,0
user_003,user_003_s04,0,49,190.3,129.23,0,0
user_003,user_003_s04,0,50,220.98,163.54,0,0
user_003,user_003_s04,0,51,242.63,162.27,0,0
user_003,user_003_s04,0,52,303.32,137.83,0,0
user_003,user_003_s04,0,53,397.8,143.24,0,0
user_003,user_003_s04,0,54,281.34,99.09,0,0
user_003,user_003_s04,0,55,218.51,138.28,0,0
user_003,user_003_s04,0,56,235.12,170.31,0,0
user_003,user_003_s04,0,57,1352.12,137.26,0,0
user_003,user_003_s04,0,58,203.74,126.33,0,0
user_003,user_003_s04,0,59,318.69,172.8,0,0
user_003,user_003_s04,0,60,279.95,125.91,0,0
user_003,user_003_s04,0,61,261.19,176.0,0,0
user_003,user_003_s04,0,62,187.79,201.26,0,0
user_003,user_003_s04,0,63,310.39,144.84,0,0
user_003,user_003_s04,0,64,231.24,170.31,0,0
user_003,user_003_s04,0,65,274.31,115.48,0,0
user_003,user_003_s04,0,66,259.68,114.65,0,0
user_003,user_003_s04,0,67,192.55,131.9,0,0
user_003,user_003_s04,0,68,256.22,162.38,0,0
user_003,user_003_s04,0,69,210.12,146.93,0,0
user_003,user_003_s04,0,70,236.4,143.39,0,0
user_003,user_003_s04,0,71,287.45,122.6,0,0
user_003,user_003_s04,0,72,300.14,144.5,0,0
user_003,user_003_s04,0,73,266.22,134.78,0,0
user_003,user_003_s04,0,74,225.48,129.53,0,0
user_003,user_003_s04,0,75,236.61,127.93,0,0
user_003,user_003_s04,0,76,235.8,150.51,0,0
user_003,user_003_s04,0,77,166.51,133.33,0,0
user_003,user_003_s04,0,78,270.53,146.77,0,0
user_003,user_003_s04,0,79,188.67,113.59,0,0
user_003,user_003_s04,0,80,270.67,156.37,0,0
user_003,user_003_s04,0,81,198.4,151.43,0,0
user_003,user_003_s04,0,82,210.31,142.54,0,0
user_003,user_003_s04,0,83,298.55,149.93,0,0
user_003,user_003_s04,0,84,268.24,164.48,0,0
user_003,user_003_s04,0,85,178.38,119.62,0,0
user_003,user_003_s04,0,86,240.78,148.15,0,0
user_003,user_003_s04,0,87,279.41,122.33,0,0
user_003,user_003_s04,0,88,237.94,148.54,0,0
user_003,user_003_s04,0,89,250.93,142.02,0,0
user_003,user_003_s04,0,90,278.57,146.43,0,0
user_003,user_003_s04,0,91,269.18,162.87,0,0
user_003,user_003_s04,0,92,220.38,162.3,0,0
user_003,user_003_s04,0,93,268.13,167.35,0,0
user_003,user_003_s04,0,94,253.56,139.43,0,0
user_003,user_003_s04,0,95,348.22,160.13,0,0
user_003,user_003_s04,0,96,262.23,156.43,0,0
user_003,user_003_s04,0,97,273.43,139.91,0,0
user_003,user_003_s04,0,98,279.31,149.1,0,0
